price,type,os,Ghz,Cpu,Ssd,graphics,ts_info,resolution,memory/ram,Brand,Links,graphics_quality
799.99,Work / Business,Windows 11,2.6,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/dark-gray-dell-latitude-7420-work-business/p/1TS-000A-0Y152?Item=9SIAA0SJV22923,Medium
678.79,Content Creation,Windows 11,1.0,Intel Core i5,512,Intel UHD Graphics,1,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0T7J5?Item=9SIAKKBJSC9600,Low
889.99,Work / Business,Windows 10,2.6,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/dark-gray-dell-latitude-7420-work-business/p/1TS-000A-0Y155?Item=9SIAA0SJV22926,Medium
999.99,Work / Business,Windows 11,2.6,Intel Core i5,2000,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/dark-gray-dell-latitude-7420-work-business/p/1TS-000A-0Y153?Item=9SIAA0SJV22924,Medium
629.79,Home / Personal,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAC6?Item=9SIAKKBJS12857,Medium
999.99,Work / Business,Windows 10,2.6,Intel Core i5,2000,Intel Iris Graphics,0,1920x1080,8,Dell,https://www.newegg.com/dark-gray-dell-latitude-7420-work-business/p/1TS-000A-0Y158?Item=9SIAA0SJV22929,Medium
949.99,Work / Business,Windows 11,2.6,Intel Core i5,2000,Intel Iris Graphics,0,2220x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-9420-work-business/p/1TS-000A-0WB52?Item=9SIAA0SJSH9332,Medium
569.68,Home / Personal,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAC5?Item=9SIAKKBJS12855,Medium
687.79,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAA9?Item=9SIAKKBJPD0656,Medium
549.19,Content Creation,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W715?Item=9SIAKKBJS43605,Medium
599.0,Content Creation,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W729?Item=9SIAKKBJSC9603,Medium
669.19,Content Creation,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,1,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W713?Item=9SIAKKBJS43610,Medium
666.19,Content Creation,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W714?Item=9SIAKKBJS43614,Medium
616.79,Content Creation,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W719?Item=9SIAKKBJSS6660,Medium
869.99,Work / Business,Windows 11,1.6,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,32,Dell,https://www.newegg.com/silver-dell-latitude-5430-work-business/p/1TS-000A-0X4B5?Item=9SIAA0SJU50993,Medium
549.19,Content Creation,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W723?Item=9SIAKKBJS43607,Medium
989.99,Work / Business,Windows 11,1.6,Intel Core i5,1000,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/silver-dell-latitude-5430-work-business/p/1TS-000A-0X4B7?Item=9SIAA0SJU50995,Medium
619.19,Content Creation,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W716?Item=9SIAKKBJS43608,Medium
599.0,Content Creation,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,1,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W720?Item=9SIAKKBJS43606,Medium
656.79,Content Creation,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W725?Item=9SIAKKBJSS6659,Medium
599.79,Content Creation,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W734?Item=9SIAKKBJSS6655,Medium
599.79,Content Creation,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W730?Item=9SIAKKBJSS6658,Medium
686.79,Content Creation,Windows 11,2.4,Intel Core i5,1000,Intel Iris Graphics,1,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W728?Item=9SIAKKBJSC9617,Medium
599.19,Content Creation,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W722?Item=9SIAKKBJS43611,Medium
646.79,Content Creation,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,1,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0W727?Item=9SIAKKBJSS6661,Medium
1519.0,Gaming,Windows 11,2.3,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,64,ASUS,https://www.newegg.com/p/1TS-001A-07CJ5?Item=9SIBB6JJ812223,Medium
1309.0,Work / Business,Windows 10,2.3,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,32,ASUS,https://www.newegg.com/p/1TS-001A-07YV5?Item=9SIB6HNJE67437,Medium
869.99,Work / Business,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,3072x1920,32,Dell,https://www.newegg.com/green-dell-inspiron-7620-work-business/p/1TS-000A-0VTX7?Item=9SIAE4NJPK1337,High
1079.0,Home / Personal,Windows 10,2.8,Intel Core i7,512,Intel Iris Graphics,1,1920x1080,16,HP,https://www.newegg.com/p/1TS-000D-19BN8?Item=9SIB6HNJRR8240,Medium
1289.99,Gaming,Windows 10,2.5,Intel Core i5,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/black-acer-nitro-5-gaming/p/2WC-000K-01027?Item=9SIAA0SJTE6690,Medium
1249.99,Work / Business,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,0,1920x1080,32,Dell,https://www.newegg.com/silver-dell-latitude-5530-work-business/p/1TS-000A-0W758?Item=9SIAE4NJS44473,Medium
1011.99,Work / Business,Windows 10,1.6,Intel Core i5,512,Intel UHD Graphics,0,1920x1080,8,MSI,https://www.newegg.com/grey-with-blue-diamond-cut-msi-modern-14-a10m-460-mainstream/p/N82E16834155294?Item=9SIAP9PJMJ0663,Low
1019.0,Versatile,Windows 11,1.3,Intel Core i5,256,Intel Iris Graphics,1,2256x1504,8,Microsoft,https://www.newegg.com/platinum-with-alcantara-material-palm-rest-microsoft-surface-laptop-5-qzi-00001-content-creation-h/p/N82E16834736688?Item=9SIAE2JK0D8006,Medium
1435.94,Home / Personal,Windows 10,2.4,Intel Core i5,512,Intel Iris Graphics,1,2256x1504,8,Microsoft,https://www.newegg.com/microsoft-surface-laptop-4-13-5bt-00035/p/N82E16834736303?Item=9SIA17PJJ70205,Medium
1022.06,Home / Personal,Windows 11,3.1,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/quiet-blue-asus-vivobook-pro-k3500ph-db51-home-personal/p/N82E16834236061?Item=9SIA1K6HFG9773,Medium
1389.0,Work / Business,Windows 11,2.3,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,ASUS,https://www.newegg.com/p/1TS-001A-07YV0?Item=9SIB6HNJE67432,Medium
1199.99,Gaming,Windows 10,2.5,Intel Core i5,2000,NVIDIA GeForce GTX 1650,0,1920x1080,16,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT59?Item=9SIAEYAJY78497,Medium
1059.99,Gaming,Windows 10,2.5,Intel Core i5,1000,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT62?Item=9SIAEYAJY78500,Medium
1099.99,Gaming,Windows 10,2.5,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,32,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT61?Item=9SIAEYAJY78499,Medium
1579.99,Gaming,Windows 10,2.5,Intel Core i5,4000,NVIDIA GeForce GTX 1650,0,1920x1080,32,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT57?Item=9SIAEYAJY78495,Medium
1099.99,Gaming,Windows 10,2.5,Intel Core i5,1000,NVIDIA GeForce GTX 1650,0,1920x1080,16,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT54?Item=9SIAEYAJY78492,Medium
1469.99,Gaming,Windows 10,2.5,Intel Core i5,4000,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT63?Item=9SIAEYAJY78501,Medium
1139.99,Gaming,Windows 10,2.5,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,32,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming-entertainment/p/2WC-000N-04WF6?Item=9SIAA0SJY78247,Medium
1199.99,Gaming,Windows 10,2.5,Intel Core i5,1000,NVIDIA GeForce GTX 1650,0,1920x1080,32,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming-entertainment/p/2WC-000N-04WF8?Item=9SIAA0SJY78246,Medium
1499.99,Gaming,Windows 10,2.5,Intel Core i5,4000,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT52?Item=9SIAA0SJY78244,Medium
1299.99,Gaming,Windows 10,2.5,Intel Core i5,2000,NVIDIA GeForce GTX 1650,0,1920x1080,32,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT47?Item=9SIAA0SJY78239,Medium
1069.99,Gaming,Windows 10,2.5,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,16,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT50?Item=9SIAA0SJY78242,Medium
1599.99,Gaming,Windows 10,2.5,Intel Core i5,4000,NVIDIA GeForce GTX 1650,0,1920x1080,32,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT51?Item=9SIAA0SJY78243,Medium
1129.99,Gaming,Windows 10,2.5,Intel Core i5,1000,NVIDIA GeForce GTX 1650,0,1920x1080,16,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT44?Item=9SIAA0SJY78236,Medium
1239.99,Gaming,Windows 10,2.5,Intel Core i5,2000,NVIDIA GeForce GTX 1650,0,1920x1080,16,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT48?Item=9SIAA0SJY78240,Medium
1199.99,Gaming,Windows 10,2.5,Intel Core i5,2000,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT49?Item=9SIAA0SJY78241,Medium
1029.99,Gaming,Windows 10,2.5,Intel Core i5,512,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT53?Item=9SIAA0SJY78245,Medium
1089.99,Gaming,Windows 10,2.5,Intel Core i5,1000,NVIDIA GeForce GTX 1650,0,1920x1080,8,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT45?Item=9SIAA0SJY78237,Medium
1539.99,Gaming,Windows 10,2.5,Intel Core i5,4000,NVIDIA GeForce GTX 1650,0,1920x1080,16,ASUS,https://www.newegg.com/grey-asus-tuf-f15-gaming/p/2WC-000N-0DT46?Item=9SIAA0SJY78238,Medium
1759.0,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3070,0,2560x1440,16,Acer,https://www.newegg.com/p/2WC-000K-02KF8?Item=9SIBB6JK186592,High
1949.0,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3070,0,2560x1440,32,Acer,https://www.newegg.com/p/2WC-000K-02KG8?Item=9SIBB6JK186602,High
1989.0,Gaming,Windows 11,3.2,Ryzen 7,2000,NVIDIA GeForce RTX 3070,0,2560x1440,32,Acer,https://www.newegg.com/p/2WC-000K-02KG3?Item=9SIBB6JK186597,High
1949.0,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3070,0,2560x1440,32,Acer,https://www.newegg.com/p/2WC-000K-02KG2?Item=9SIBB6JK186596,High
1899.0,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3070,0,2560x1440,32,Acer,https://www.newegg.com/p/2WC-000K-02KG9?Item=9SIBB6JK186603,High
1929.0,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3070,0,2560x1440,32,Acer,https://www.newegg.com/p/2WC-000K-02KF9?Item=9SIBB6JK186593,High
1899.0,Gaming,Windows 11,3.2,Ryzen 7,2000,NVIDIA GeForce RTX 3070,0,2560x1440,16,Acer,https://www.newegg.com/p/2WC-000K-02KG5?Item=9SIBB6JK186599,High
1759.0,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3070,0,2560x1440,16,Acer,https://www.newegg.com/p/2WC-000K-02KG6?Item=9SIBB6JK186600,High
1849.0,Gaming,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3070,0,2560x1440,16,Acer,https://www.newegg.com/p/2WC-000K-02KG1?Item=9SIBB6JK186595,High
1609.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KE4?Item=9SIBB6JK185596,High
1419.0,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KE1?Item=9SIBB6JK185593,High
1559.0,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KE2?Item=9SIBB6JK185594,High
1609.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KE5?Item=9SIBB6JK185597,High
1589.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KD5?Item=9SIBB6JK185424,High
1739.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KE0?Item=9SIBB6JK185429,High
1789.0,Gaming,Windows 11,2.3,Intel Core i7,4000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KE7?Item=9SIBB6JK185599,High
1509.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KD4?Item=9SIBB6JK185423,High
1859.0,Gaming,Windows 11,2.3,Intel Core i7,4000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KD9?Item=9SIBB6JK185428,High
1549.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KD6?Item=9SIBB6JK185425,High
1419.0,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KE3?Item=9SIBB6JK185595,High
1639.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KD7?Item=9SIBB6JK185426,High
1669.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KD8?Item=9SIBB6JK185427,High
1659.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KE6?Item=9SIBB6JK185598,High
1559.0,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KA4?Item=9SIBB6JK184270,High
1719.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KB1?Item=9SIBB6JK184277,High
1649.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KB8?Item=9SIBB6JK184284,High
1699.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KA7?Item=9SIBB6JK184273,High
1719.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KB7?Item=9SIBB6JK184283,High
1749.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KB9?Item=9SIBB6JK184285,High
1769.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KA6?Item=9SIBB6JK184272,High
1959.0,Gaming,Windows 11,2.3,Intel Core i7,4000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KC0?Item=9SIBB6JK184286,High
1659.0,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KB0?Item=9SIBB6JK184276,High
1899.0,Gaming,Windows 11,2.3,Intel Core i7,4000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KA8?Item=9SIBB6JK184274,High
1759.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KA5?Item=9SIBB6JK184271,High
1839.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KB6?Item=9SIBB6JK184282,High
1699.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02KB5?Item=9SIBB6JK184281,High
1559.0,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3060,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02KB4?Item=9SIBB6JK184280,High
1779.0,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KB2?Item=9SIBB6JK184278,High
1829.0,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KA9?Item=9SIBB6JK184275,High
1949.0,Gaming,Windows 11,2.3,Intel Core i7,4000,NVIDIA GeForce RTX 3060,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02KB3?Item=9SIBB6JK184279,High
1199.99,Gaming,Windows 11,3.2,Ryzen 7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,ASUS,https://www.newegg.com/gray-asus-tuf-gaming-fa507re-a15-r73050t/p/2WC-000N-0AGD4?Item=9SIADG3JCD0731,Medium
479.99,Everyday Value,Windows 11,1.0,Intel Core i5,256,Intel UHD Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3511-everyday-value/p/1TS-000A-0PF00?Item=9SIB32ZJ9U2391,Low
569.79,Home / Personal,Windows 10,1.0,Intel Core i5,256,Intel UHD Graphics,1,1920x1080,8,Dell,https://www.newegg.com/black-dell-inspiron-3501-mainstream/p/1TS-000A-0E7F7?Item=9SIAKKBEDZ9929,Low
559.79,Home / Personal,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAB2?Item=9SIAKKBJRR4984,Medium
869.99,Home / Personal,Windows 11,2.0,Ryzen 7,2000,AMD Radeon Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0V791?Item=9SIAE4NJND5771,Medium
599.69,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-mainstream/p/1TS-000A-0TAA6?Item=9SIAKKBJJX3568,Medium
869.99,Work / Business,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,0,1920x1080,32,Dell,https://www.newegg.com/black-dell-vostro-3520-work-business/p/1TS-000A-0YRF2?Item=9SIAA0SJWF2259,Medium
688.79,Home / Personal,Windows 10,1.0,Intel Core i5,512,Intel UHD Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3501-mainstream/p/1TS-000A-0E7G1?Item=9SIAKKBEGE7282,Low
869.99,Work / Business,Windows 11,2.1,Intel Core i7,2000,Intel Iris Graphics,1,1920x1080,64,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU30?Item=9SIAE4NJPK5509,Medium
869.99,Work / Business,Windows 11,2.1,Intel Core i7,512,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU23?Item=9SIAE4NJPK5500,Medium
929.99,Work / Business,Windows 11,1.6,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-7430-work-business/p/1TS-000A-0Y174?Item=9SIAA0SJV27258,Medium
869.99,Work / Business,Windows 11,1.6,Intel Core i5,2000,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/grey-dell-latitude-7430-work-business/p/1TS-000A-0Y175?Item=9SIAA0SJV27259,Medium
869.99,Home / Personal,Windows 11,2.0,Ryzen 7,1000,AMD Radeon Graphics,0,1920x1080,32,Dell,https://www.newegg.com/black-dell-inspiron-3525-mainstream/p/1TS-000A-0V787?Item=9SIAE4NJND5767,Medium
579.79,Home / Personal,Windows 10,1.0,Intel Core i5,256,Intel UHD Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3501-mainstream/p/1TS-000A-0E7G3?Item=9SIAKKBEDZ9927,Low
299.99,Home / Personal,Windows 10,2.7,Intel Core i7,512,NVIDIA Quadro M1200 with 4GB GDDR5 dedicated memory,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-precision-7520-mainstream/p/1TS-000A-0W4J8?Item=9SIAH59JGC7652,Low
869.99,Work / Business,Windows 11,2.1,Intel Core i7,1000,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU28?Item=9SIAE4NJPK5505,Medium
627.78,Home / Personal,Windows 10,1.0,Intel Core i5,256,Intel UHD Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3501-mainstream/p/1TS-000A-0K590?Item=9SIAKKBH880925,Low
869.99,Work / Business,Windows 11,1.7,Intel Core i7,512,Intel Iris Graphics,0,1920x1080,16,Dell,https://www.newegg.com/black-dell-vostro-3520-work-business/p/1TS-000A-0YRF3?Item=9SIAA0SJWF2260,Medium
648.78,Content Creation,Windows 11,1.0,Intel Core i5,512,Intel UHD Graphics,1,1920x1080,16,Dell,https://www.newegg.com/black-dell-inspiron-3511-content-creation/p/1TS-000A-0T7J0?Item=9SIAKKBJH99257,Low
1049.99,Gaming,Windows 11,2.1,Intel Core i7,1000,NVIDIA GeForce RTX 3060,0,1920x1080,32,MSI,https://www.newegg.com/carbon-gray-xotic-pc-stealth-15m-series-stealth-15m-b12ue-040-gaming/p/2WC-000C-0DCW4?Item=9SIA686K177599,High
1537.99,Versatile,Windows 11,3.2,Ryzen 7,1000,NVIDIA GeForce RTX 3050,0,3840x2400,16,ASUS,https://www.newegg.com/asus-vivobook-pro-m7600qe-db74/p/N82E16834236080?Item=9SIA8X5JRZ7487,Medium
1259.0,Gaming,Windows 11,2.5,Intel Core i5,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K74?Item=9SIBB6JK175044,Medium
1199.0,Gaming,Windows 11,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K88?Item=9SIBB6JK175058,Medium
1199.0,Gaming,Windows 11,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K77?Item=9SIBB6JK175047,Medium
1139.0,Gaming,Windows 11,2.5,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K80?Item=9SIBB6JK175050,Medium
1179.0,Gaming,Windows 11,2.5,Intel Core i5,2000,NVIDIA GeForce RTX 3050,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02K75?Item=9SIBB6JK175045,Medium
1309.0,Gaming,Windows 11,2.5,Intel Core i5,2000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02K79?Item=9SIBB6JK175049,Medium
1229.0,Gaming,Windows 11,2.5,Intel Core i5,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K87?Item=9SIBB6JK175057,Medium
1179.0,Gaming,Windows 11,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K84?Item=9SIBB6JK175054,Medium
